,Topic,Date,Time,Amps,datetime
195319,meduk2/capstone/power1,4/27/2023,7:41:23,0.46,2023-04-27 07:41:23
195320,meduk2/capstone/power1,4/27/2023,7:41:24,0.49,2023-04-27 07:41:24
195321,meduk2/capstone/power1,4/27/2023,7:41:26,0.49,2023-04-27 07:41:26
195322,meduk2/capstone/power1,4/27/2023,7:41:27,0.81,2023-04-27 07:41:27
195323,meduk2/capstone/power1,4/27/2023,7:41:28,0.84,2023-04-27 07:41:28
195324,meduk2/capstone/power1,4/27/2023,7:41:29,0.73,2023-04-27 07:41:29
195325,meduk2/capstone/power1,4/27/2023,7:41:30,0.51,2023-04-27 07:41:30
195326,meduk2/capstone/power1,4/27/2023,7:41:31,0.51,2023-04-27 07:41:31
195327,meduk2/capstone/power1,4/27/2023,7:41:32,0.57,2023-04-27 07:41:32
195328,meduk2/capstone/power1,4/27/2023,7:41:33,0.5,2023-04-27 07:41:33
195329,meduk2/capstone/power1,4/27/2023,7:41:35,0.51,2023-04-27 07:41:35
195330,meduk2/capstone/power1,4/27/2023,7:41:36,0.47,2023-04-27 07:41:36
195331,meduk2/capstone/power1,4/27/2023,7:41:37,0.46,2023-04-27 07:41:37
195332,meduk2/capstone/power1,4/27/2023,7:41:38,0.52,2023-04-27 07:41:38
195333,meduk2/capstone/power1,4/27/2023,7:41:39,0.47,2023-04-27 07:41:39
195334,meduk2/capstone/power1,4/27/2023,7:41:40,0.49,2023-04-27 07:41:40
195335,meduk2/capstone/power1,4/27/2023,7:41:41,0.46,2023-04-27 07:41:41
195336,meduk2/capstone/power1,4/27/2023,7:41:43,0.49,2023-04-27 07:41:43
195337,meduk2/capstone/power1,4/27/2023,7:41:44,0.56,2023-04-27 07:41:44
195338,meduk2/capstone/power1,4/27/2023,7:41:45,0.49,2023-04-27 07:41:45
195339,meduk2/capstone/power1,4/27/2023,7:41:46,0.54,2023-04-27 07:41:46
195340,meduk2/capstone/power1,4/27/2023,7:41:47,0.45,2023-04-27 07:41:47
195341,meduk2/capstone/power1,4/27/2023,7:41:48,0.48,2023-04-27 07:41:48
195342,meduk2/capstone/power1,4/27/2023,7:41:49,0.48,2023-04-27 07:41:49
195343,meduk2/capstone/power1,4/27/2023,7:41:50,0.43,2023-04-27 07:41:50
195344,meduk2/capstone/power1,4/27/2023,7:41:52,0.55,2023-04-27 07:41:52
195345,meduk2/capstone/power1,4/27/2023,7:41:53,0.69,2023-04-27 07:41:53
195346,meduk2/capstone/power1,4/27/2023,7:41:54,0.49,2023-04-27 07:41:54
195347,meduk2/capstone/power1,4/27/2023,7:41:55,0.47,2023-04-27 07:41:55
195348,meduk2/capstone/power1,4/27/2023,7:41:56,0.47,2023-04-27 07:41:56
195349,meduk2/capstone/power1,4/27/2023,7:41:57,0.5,2023-04-27 07:41:57
195350,meduk2/capstone/power1,4/27/2023,7:41:58,0.45,2023-04-27 07:41:58
195351,meduk2/capstone/power1,4/27/2023,7:41:59,0.48,2023-04-27 07:41:59
195352,meduk2/capstone/power1,4/27/2023,7:42:01,0.52,2023-04-27 07:42:01
195353,meduk2/capstone/power1,4/27/2023,7:42:02,0.43,2023-04-27 07:42:02
195354,meduk2/capstone/power1,4/27/2023,7:42:03,0.47,2023-04-27 07:42:03
195355,meduk2/capstone/power1,4/27/2023,7:42:04,0.48,2023-04-27 07:42:04
195356,meduk2/capstone/power1,4/27/2023,7:42:05,0.51,2023-04-27 07:42:05
195357,meduk2/capstone/power1,4/27/2023,7:42:06,0.52,2023-04-27 07:42:06
195358,meduk2/capstone/power1,4/27/2023,7:42:07,0.5,2023-04-27 07:42:07
195359,meduk2/capstone/power1,4/27/2023,7:42:09,0.56,2023-04-27 07:42:09
195360,meduk2/capstone/power1,4/27/2023,7:42:10,0.52,2023-04-27 07:42:10
195361,meduk2/capstone/power1,4/27/2023,7:42:11,0.53,2023-04-27 07:42:11
195362,meduk2/capstone/power1,4/27/2023,7:42:12,0.63,2023-04-27 07:42:12
195363,meduk2/capstone/power1,4/27/2023,7:42:13,0.49,2023-04-27 07:42:13
195364,meduk2/capstone/power1,4/27/2023,7:42:14,0.51,2023-04-27 07:42:14
195365,meduk2/capstone/power1,4/27/2023,7:42:15,0.46,2023-04-27 07:42:15
195366,meduk2/capstone/power1,4/27/2023,7:42:16,0.48,2023-04-27 07:42:16
195367,meduk2/capstone/power1,4/27/2023,7:42:18,0.47,2023-04-27 07:42:18
195368,meduk2/capstone/power1,4/27/2023,7:42:19,0.57,2023-04-27 07:42:19
195369,meduk2/capstone/power1,4/27/2023,7:42:20,0.48,2023-04-27 07:42:20
195370,meduk2/capstone/power1,4/27/2023,7:42:21,0.52,2023-04-27 07:42:21
195371,meduk2/capstone/power1,4/27/2023,7:42:22,0.45,2023-04-27 07:42:22
195372,meduk2/capstone/power1,4/27/2023,7:42:23,0.47,2023-04-27 07:42:23
195373,meduk2/capstone/power1,4/27/2023,7:42:24,0.48,2023-04-27 07:42:24
195374,meduk2/capstone/power1,4/27/2023,7:42:26,0.53,2023-04-27 07:42:26
195375,meduk2/capstone/power1,4/27/2023,7:42:27,0.49,2023-04-27 07:42:27
195376,meduk2/capstone/power1,4/27/2023,7:42:28,0.5,2023-04-27 07:42:28
195377,meduk2/capstone/power1,4/27/2023,7:42:29,0.53,2023-04-27 07:42:29
195378,meduk2/capstone/power1,4/27/2023,7:42:30,0.51,2023-04-27 07:42:30
195379,meduk2/capstone/power1,4/27/2023,7:42:31,0.48,2023-04-27 07:42:31
195380,meduk2/capstone/power1,4/27/2023,7:42:32,0.49,2023-04-27 07:42:32
195381,meduk2/capstone/power1,4/27/2023,7:42:33,0.52,2023-04-27 07:42:33
195382,meduk2/capstone/power1,4/27/2023,7:42:35,0.52,2023-04-27 07:42:35
195383,meduk2/capstone/power1,4/27/2023,7:42:36,0.51,2023-04-27 07:42:36
195384,meduk2/capstone/power1,4/27/2023,7:42:37,0.69,2023-04-27 07:42:37
195385,meduk2/capstone/power1,4/27/2023,7:42:38,0.5,2023-04-27 07:42:38
195386,meduk2/capstone/power1,4/27/2023,7:42:39,0.5,2023-04-27 07:42:39
195387,meduk2/capstone/power1,4/27/2023,7:42:40,0.62,2023-04-27 07:42:40
195388,meduk2/capstone/power1,4/27/2023,7:42:41,0.49,2023-04-27 07:42:41
195389,meduk2/capstone/power1,4/27/2023,7:42:42,0.53,2023-04-27 07:42:42
195390,meduk2/capstone/power1,4/27/2023,7:42:44,0.52,2023-04-27 07:42:44
195391,meduk2/capstone/power1,4/27/2023,7:42:45,0.47,2023-04-27 07:42:45
195392,meduk2/capstone/power1,4/27/2023,7:42:46,0.5,2023-04-27 07:42:46
195393,meduk2/capstone/power1,4/27/2023,7:42:47,0.53,2023-04-27 07:42:47
195394,meduk2/capstone/power1,4/27/2023,7:42:48,0.5,2023-04-27 07:42:48
195395,meduk2/capstone/power1,4/27/2023,7:42:49,0.51,2023-04-27 07:42:49
195396,meduk2/capstone/power1,4/27/2023,7:42:50,0.49,2023-04-27 07:42:50
195397,meduk2/capstone/power1,4/27/2023,7:42:52,0.5,2023-04-27 07:42:52
195398,meduk2/capstone/power1,4/27/2023,7:42:53,0.74,2023-04-27 07:42:53
195399,meduk2/capstone/power1,4/27/2023,7:42:54,0.44,2023-04-27 07:42:54
195400,meduk2/capstone/power1,4/27/2023,7:42:55,0.51,2023-04-27 07:42:55
195401,meduk2/capstone/power1,4/27/2023,7:42:56,0.51,2023-04-27 07:42:56
195402,meduk2/capstone/power1,4/27/2023,7:42:57,0.48,2023-04-27 07:42:57
195403,meduk2/capstone/power1,4/27/2023,7:42:58,0.47,2023-04-27 07:42:58
195404,meduk2/capstone/power1,4/27/2023,7:42:59,0.49,2023-04-27 07:42:59
195405,meduk2/capstone/power1,4/27/2023,7:43:01,0.57,2023-04-27 07:43:01
195406,meduk2/capstone/power1,4/27/2023,7:43:02,0.54,2023-04-27 07:43:02
195407,meduk2/capstone/power1,4/27/2023,7:43:03,0.47,2023-04-27 07:43:03
195408,meduk2/capstone/power1,4/27/2023,7:43:04,0.49,2023-04-27 07:43:04
195409,meduk2/capstone/power1,4/27/2023,7:43:05,0.63,2023-04-27 07:43:05
195410,meduk2/capstone/power1,4/27/2023,7:43:06,0.5,2023-04-27 07:43:06
195411,meduk2/capstone/power1,4/27/2023,7:43:07,0.56,2023-04-27 07:43:07
195412,meduk2/capstone/power1,4/27/2023,7:43:08,0.46,2023-04-27 07:43:08
195413,meduk2/capstone/power1,4/27/2023,7:43:10,0.51,2023-04-27 07:43:10
195414,meduk2/capstone/power1,4/27/2023,7:43:11,0.53,2023-04-27 07:43:11
195415,meduk2/capstone/power1,4/27/2023,7:43:12,0.62,2023-04-27 07:43:12
195416,meduk2/capstone/power1,4/27/2023,7:43:13,0.54,2023-04-27 07:43:13
195417,meduk2/capstone/power1,4/27/2023,7:43:14,0.49,2023-04-27 07:43:14
195418,meduk2/capstone/power1,4/27/2023,7:43:15,0.47,2023-04-27 07:43:15
195419,meduk2/capstone/power1,4/27/2023,7:43:16,0.48,2023-04-27 07:43:16
195420,meduk2/capstone/power1,4/27/2023,7:43:18,0.48,2023-04-27 07:43:18
195421,meduk2/capstone/power1,4/27/2023,7:43:19,0.5,2023-04-27 07:43:19
195422,meduk2/capstone/power1,4/27/2023,7:43:20,0.48,2023-04-27 07:43:20
195423,meduk2/capstone/power1,4/27/2023,7:43:21,0.52,2023-04-27 07:43:21
195424,meduk2/capstone/power1,4/27/2023,7:43:22,0.49,2023-04-27 07:43:22
195425,meduk2/capstone/power1,4/27/2023,7:43:23,0.48,2023-04-27 07:43:23
195426,meduk2/capstone/power1,4/27/2023,7:43:24,0.58,2023-04-27 07:43:24
195427,meduk2/capstone/power1,4/27/2023,7:43:25,0.49,2023-04-27 07:43:25
195428,meduk2/capstone/power1,4/27/2023,7:43:27,0.49,2023-04-27 07:43:27
195429,meduk2/capstone/power1,4/27/2023,7:43:28,0.49,2023-04-27 07:43:28
195430,meduk2/capstone/power1,4/27/2023,7:43:29,0.48,2023-04-27 07:43:29
195431,meduk2/capstone/power1,4/27/2023,7:43:30,0.5,2023-04-27 07:43:30
195432,meduk2/capstone/power1,4/27/2023,7:43:31,0.47,2023-04-27 07:43:31
195433,meduk2/capstone/power1,4/27/2023,7:43:32,0.53,2023-04-27 07:43:32
195434,meduk2/capstone/power1,4/27/2023,7:43:33,0.48,2023-04-27 07:43:33
195435,meduk2/capstone/power1,4/27/2023,7:43:34,0.51,2023-04-27 07:43:34
195436,meduk2/capstone/power1,4/27/2023,7:43:36,0.5,2023-04-27 07:43:36
195437,meduk2/capstone/power1,4/27/2023,7:43:37,0.49,2023-04-27 07:43:37
195438,meduk2/capstone/power1,4/27/2023,7:43:38,0.54,2023-04-27 07:43:38
195439,meduk2/capstone/power1,4/27/2023,7:43:39,0.55,2023-04-27 07:43:39
195440,meduk2/capstone/power1,4/27/2023,7:43:40,0.52,2023-04-27 07:43:40
195441,meduk2/capstone/power1,4/27/2023,7:43:41,0.51,2023-04-27 07:43:41
195442,meduk2/capstone/power1,4/27/2023,7:43:42,0.47,2023-04-27 07:43:42
195443,meduk2/capstone/power1,4/27/2023,7:43:44,0.49,2023-04-27 07:43:44
195444,meduk2/capstone/power1,4/27/2023,7:43:45,0.53,2023-04-27 07:43:45
195445,meduk2/capstone/power1,4/27/2023,7:43:46,0.49,2023-04-27 07:43:46
195446,meduk2/capstone/power1,4/27/2023,7:43:47,0.48,2023-04-27 07:43:47
195447,meduk2/capstone/power1,4/27/2023,7:43:48,0.5,2023-04-27 07:43:48
195448,meduk2/capstone/power1,4/27/2023,7:43:49,0.49,2023-04-27 07:43:49
195449,meduk2/capstone/power1,4/27/2023,7:43:50,0.51,2023-04-27 07:43:50
195450,meduk2/capstone/power1,4/27/2023,7:43:51,0.5,2023-04-27 07:43:51
195451,meduk2/capstone/power1,4/27/2023,7:43:53,0.74,2023-04-27 07:43:53
195452,meduk2/capstone/power1,4/27/2023,7:43:54,0.53,2023-04-27 07:43:54
195453,meduk2/capstone/power1,4/27/2023,7:43:55,0.51,2023-04-27 07:43:55
195454,meduk2/capstone/power1,4/27/2023,7:43:56,0.49,2023-04-27 07:43:56
195455,meduk2/capstone/power1,4/27/2023,7:43:57,0.49,2023-04-27 07:43:57
195456,meduk2/capstone/power1,4/27/2023,7:43:58,0.48,2023-04-27 07:43:58
195457,meduk2/capstone/power1,4/27/2023,7:43:59,0.56,2023-04-27 07:43:59
195458,meduk2/capstone/power1,4/27/2023,7:44:01,0.47,2023-04-27 07:44:01
195459,meduk2/capstone/power1,4/27/2023,7:44:02,0.54,2023-04-27 07:44:02
195460,meduk2/capstone/power1,4/27/2023,7:44:03,0.54,2023-04-27 07:44:03
195461,meduk2/capstone/power1,4/27/2023,7:44:04,0.49,2023-04-27 07:44:04
195462,meduk2/capstone/power1,4/27/2023,7:44:05,0.51,2023-04-27 07:44:05
195463,meduk2/capstone/power1,4/27/2023,7:44:06,0.5,2023-04-27 07:44:06
195464,meduk2/capstone/power1,4/27/2023,7:44:07,0.5,2023-04-27 07:44:07
195465,meduk2/capstone/power1,4/27/2023,7:44:08,0.49,2023-04-27 07:44:08
195466,meduk2/capstone/power1,4/27/2023,7:44:10,0.48,2023-04-27 07:44:10
195467,meduk2/capstone/power1,4/27/2023,7:44:11,0.5,2023-04-27 07:44:11
195468,meduk2/capstone/power1,4/27/2023,7:44:12,0.49,2023-04-27 07:44:12
195469,meduk2/capstone/power1,4/27/2023,7:44:13,0.51,2023-04-27 07:44:13
195470,meduk2/capstone/power1,4/27/2023,7:44:14,0.47,2023-04-27 07:44:14
195471,meduk2/capstone/power1,4/27/2023,7:44:15,0.5,2023-04-27 07:44:15
195472,meduk2/capstone/power1,4/27/2023,7:44:16,0.47,2023-04-27 07:44:16
195473,meduk2/capstone/power1,4/27/2023,7:44:17,0.56,2023-04-27 07:44:17
195474,meduk2/capstone/power1,4/27/2023,7:44:19,0.56,2023-04-27 07:44:19
195475,meduk2/capstone/power1,4/27/2023,7:44:20,0.51,2023-04-27 07:44:20
195476,meduk2/capstone/power1,4/27/2023,7:44:21,0.49,2023-04-27 07:44:21
195477,meduk2/capstone/power1,4/27/2023,7:44:22,0.52,2023-04-27 07:44:22
195478,meduk2/capstone/power1,4/27/2023,7:44:23,0.54,2023-04-27 07:44:23
195479,meduk2/capstone/power1,4/27/2023,7:44:24,0.49,2023-04-27 07:44:24
195480,meduk2/capstone/power1,4/27/2023,7:44:25,0.51,2023-04-27 07:44:25
195481,meduk2/capstone/power1,4/27/2023,7:44:27,0.5,2023-04-27 07:44:27
195482,meduk2/capstone/power1,4/27/2023,7:44:28,0.54,2023-04-27 07:44:28
195483,meduk2/capstone/power1,4/27/2023,7:44:29,0.48,2023-04-27 07:44:29
195484,meduk2/capstone/power1,4/27/2023,7:44:30,0.5,2023-04-27 07:44:30
195485,meduk2/capstone/power1,4/27/2023,7:44:31,0.5,2023-04-27 07:44:31
195486,meduk2/capstone/power1,4/27/2023,7:44:32,0.45,2023-04-27 07:44:32
195487,meduk2/capstone/power1,4/27/2023,7:44:33,0.52,2023-04-27 07:44:33
195488,meduk2/capstone/power1,4/27/2023,7:44:34,0.48,2023-04-27 07:44:34
195489,meduk2/capstone/power1,4/27/2023,7:44:36,0.5,2023-04-27 07:44:36
195490,meduk2/capstone/power1,4/27/2023,7:44:37,0.77,2023-04-27 07:44:37
195491,meduk2/capstone/power1,4/27/2023,7:44:38,0.55,2023-04-27 07:44:38
195492,meduk2/capstone/power1,4/27/2023,7:44:39,0.5,2023-04-27 07:44:39
195493,meduk2/capstone/power1,4/27/2023,7:44:40,0.49,2023-04-27 07:44:40
195494,meduk2/capstone/power1,4/27/2023,7:44:41,0.46,2023-04-27 07:44:41
195495,meduk2/capstone/power1,4/27/2023,7:44:42,0.48,2023-04-27 07:44:42
195496,meduk2/capstone/power1,4/27/2023,7:44:43,0.53,2023-04-27 07:44:43
195497,meduk2/capstone/power1,4/27/2023,7:44:45,0.52,2023-04-27 07:44:45
195498,meduk2/capstone/power1,4/27/2023,7:44:46,0.51,2023-04-27 07:44:46
195499,meduk2/capstone/power1,4/27/2023,7:44:47,0.46,2023-04-27 07:44:47
195500,meduk2/capstone/power1,4/27/2023,7:44:48,0.5,2023-04-27 07:44:48
195501,meduk2/capstone/power1,4/27/2023,7:44:49,0.47,2023-04-27 07:44:49
195502,meduk2/capstone/power1,4/27/2023,7:44:50,0.49,2023-04-27 07:44:50
195503,meduk2/capstone/power1,4/27/2023,7:44:51,0.49,2023-04-27 07:44:51
195504,meduk2/capstone/power1,4/27/2023,7:44:53,0.66,2023-04-27 07:44:53
195505,meduk2/capstone/power1,4/27/2023,7:44:54,0.53,2023-04-27 07:44:54
195506,meduk2/capstone/power1,4/27/2023,7:44:55,0.48,2023-04-27 07:44:55
195507,meduk2/capstone/power1,4/27/2023,7:44:56,0.48,2023-04-27 07:44:56
195508,meduk2/capstone/power1,4/27/2023,7:44:57,0.5,2023-04-27 07:44:57
195509,meduk2/capstone/power1,4/27/2023,7:44:58,0.5,2023-04-27 07:44:58
195510,meduk2/capstone/power1,4/27/2023,7:44:59,0.53,2023-04-27 07:44:59
195511,meduk2/capstone/power1,4/27/2023,7:45:00,0.45,2023-04-27 07:45:00
195512,meduk2/capstone/power1,4/27/2023,7:45:02,0.56,2023-04-27 07:45:02
195513,meduk2/capstone/power1,4/27/2023,7:45:03,0.53,2023-04-27 07:45:03
195514,meduk2/capstone/power1,4/27/2023,7:45:04,0.53,2023-04-27 07:45:04
195515,meduk2/capstone/power1,4/27/2023,7:45:05,0.51,2023-04-27 07:45:05
195516,meduk2/capstone/power1,4/27/2023,7:45:06,0.47,2023-04-27 07:45:06
195517,meduk2/capstone/power1,4/27/2023,7:45:07,0.48,2023-04-27 07:45:07
195518,meduk2/capstone/power1,4/27/2023,7:45:08,0.49,2023-04-27 07:45:08
195519,meduk2/capstone/power1,4/27/2023,7:45:09,0.49,2023-04-27 07:45:09
195520,meduk2/capstone/power1,4/27/2023,7:45:11,0.54,2023-04-27 07:45:11
195521,meduk2/capstone/power1,4/27/2023,7:45:12,0.49,2023-04-27 07:45:12
195522,meduk2/capstone/power1,4/27/2023,7:45:13,0.55,2023-04-27 07:45:13
195523,meduk2/capstone/power1,4/27/2023,7:45:14,0.45,2023-04-27 07:45:14
195524,meduk2/capstone/power1,4/27/2023,7:45:15,0.51,2023-04-27 07:45:15
195525,meduk2/capstone/power1,4/27/2023,7:45:16,0.53,2023-04-27 07:45:16
195526,meduk2/capstone/power1,4/27/2023,7:45:17,0.48,2023-04-27 07:45:17
195527,meduk2/capstone/power1,4/27/2023,7:45:19,0.55,2023-04-27 07:45:19
195528,meduk2/capstone/power1,4/27/2023,7:45:20,0.5,2023-04-27 07:45:20
195529,meduk2/capstone/power1,4/27/2023,7:45:21,0.5,2023-04-27 07:45:21
195530,meduk2/capstone/power1,4/27/2023,7:45:22,0.52,2023-04-27 07:45:22
195531,meduk2/capstone/power1,4/27/2023,7:45:23,0.46,2023-04-27 07:45:23
195532,meduk2/capstone/power1,4/27/2023,7:45:24,0.52,2023-04-27 07:45:24
195533,meduk2/capstone/power1,4/27/2023,7:45:25,0.45,2023-04-27 07:45:25
195534,meduk2/capstone/power1,4/27/2023,7:45:26,0.47,2023-04-27 07:45:26
195535,meduk2/capstone/power1,4/27/2023,7:45:28,0.49,2023-04-27 07:45:28
195536,meduk2/capstone/power1,4/27/2023,7:45:29,0.48,2023-04-27 07:45:29
195537,meduk2/capstone/power1,4/27/2023,7:45:30,0.47,2023-04-27 07:45:30
195538,meduk2/capstone/power1,4/27/2023,7:45:31,0.49,2023-04-27 07:45:31
195539,meduk2/capstone/power1,4/27/2023,7:45:32,0.47,2023-04-27 07:45:32
195540,meduk2/capstone/power1,4/27/2023,7:45:33,0.74,2023-04-27 07:45:33
195541,meduk2/capstone/power1,4/27/2023,7:45:34,0.46,2023-04-27 07:45:34
195542,meduk2/capstone/power1,4/27/2023,7:45:36,0.54,2023-04-27 07:45:36
195543,meduk2/capstone/power1,4/27/2023,7:45:37,0.53,2023-04-27 07:45:37
195544,meduk2/capstone/power1,4/27/2023,7:45:38,0.52,2023-04-27 07:45:38
195545,meduk2/capstone/power1,4/27/2023,7:45:39,0.48,2023-04-27 07:45:39
195546,meduk2/capstone/power1,4/27/2023,7:45:40,0.45,2023-04-27 07:45:40
195547,meduk2/capstone/power1,4/27/2023,7:45:41,0.5,2023-04-27 07:45:41
195548,meduk2/capstone/power1,4/27/2023,7:45:42,0.48,2023-04-27 07:45:42
195549,meduk2/capstone/power1,4/27/2023,7:45:43,0.48,2023-04-27 07:45:43
195550,meduk2/capstone/power1,4/27/2023,7:45:45,0.5,2023-04-27 07:45:45
195551,meduk2/capstone/power1,4/27/2023,7:45:46,0.53,2023-04-27 07:45:46
195552,meduk2/capstone/power1,4/27/2023,7:45:47,0.46,2023-04-27 07:45:47
195553,meduk2/capstone/power1,4/27/2023,7:45:48,0.49,2023-04-27 07:45:48
195554,meduk2/capstone/power1,4/27/2023,7:45:49,0.49,2023-04-27 07:45:49
195555,meduk2/capstone/power1,4/27/2023,7:45:50,0.47,2023-04-27 07:45:50
195556,meduk2/capstone/power1,4/27/2023,7:45:51,0.51,2023-04-27 07:45:51
195557,meduk2/capstone/power1,4/27/2023,7:45:52,0.49,2023-04-27 07:45:52
195558,meduk2/capstone/power1,4/27/2023,7:45:54,0.5,2023-04-27 07:45:54
195559,meduk2/capstone/power1,4/27/2023,7:45:55,0.47,2023-04-27 07:45:55
195560,meduk2/capstone/power1,4/27/2023,7:45:56,0.56,2023-04-27 07:45:56
195561,meduk2/capstone/power1,4/27/2023,7:45:57,0.5,2023-04-27 07:45:57
195562,meduk2/capstone/power1,4/27/2023,7:45:58,0.49,2023-04-27 07:45:58
195563,meduk2/capstone/power1,4/27/2023,7:45:59,0.51,2023-04-27 07:45:59
195564,meduk2/capstone/power1,4/27/2023,7:46:00,0.48,2023-04-27 07:46:00
195565,meduk2/capstone/power1,4/27/2023,7:46:02,0.6,2023-04-27 07:46:02
195566,meduk2/capstone/power1,4/27/2023,7:46:03,0.82,2023-04-27 07:46:03
195567,meduk2/capstone/power1,4/27/2023,7:46:04,0.48,2023-04-27 07:46:04
195568,meduk2/capstone/power1,4/27/2023,7:46:05,0.57,2023-04-27 07:46:05
195569,meduk2/capstone/power1,4/27/2023,7:46:06,0.46,2023-04-27 07:46:06
195570,meduk2/capstone/power1,4/27/2023,7:46:07,0.5,2023-04-27 07:46:07
195571,meduk2/capstone/power1,4/27/2023,7:46:08,0.46,2023-04-27 07:46:08
195572,meduk2/capstone/power1,4/27/2023,7:46:09,0.51,2023-04-27 07:46:09
195573,meduk2/capstone/power1,4/27/2023,7:46:11,0.5,2023-04-27 07:46:11
195574,meduk2/capstone/power1,4/27/2023,7:46:12,0.53,2023-04-27 07:46:12
195575,meduk2/capstone/power1,4/27/2023,7:46:13,0.74,2023-04-27 07:46:13
195576,meduk2/capstone/power1,4/27/2023,7:46:14,0.48,2023-04-27 07:46:14
195577,meduk2/capstone/power1,4/27/2023,7:46:15,0.55,2023-04-27 07:46:15
195578,meduk2/capstone/power1,4/27/2023,7:46:16,0.51,2023-04-27 07:46:16
195579,meduk2/capstone/power1,4/27/2023,7:46:17,0.5,2023-04-27 07:46:17
195580,meduk2/capstone/power1,4/27/2023,7:46:18,0.49,2023-04-27 07:46:18
195581,meduk2/capstone/power1,4/27/2023,7:46:20,0.49,2023-04-27 07:46:20
195582,meduk2/capstone/power1,4/27/2023,7:46:21,0.51,2023-04-27 07:46:21
195583,meduk2/capstone/power1,4/27/2023,7:46:22,0.49,2023-04-27 07:46:22
195584,meduk2/capstone/power1,4/27/2023,7:46:23,0.47,2023-04-27 07:46:23
195585,meduk2/capstone/power1,4/27/2023,7:46:24,0.5,2023-04-27 07:46:24
195586,meduk2/capstone/power1,4/27/2023,7:46:25,0.61,2023-04-27 07:46:25
195587,meduk2/capstone/power1,4/27/2023,7:46:26,0.61,2023-04-27 07:46:26
195588,meduk2/capstone/power1,4/27/2023,7:46:28,0.69,2023-04-27 07:46:28
195589,meduk2/capstone/power1,4/27/2023,7:46:29,0.49,2023-04-27 07:46:29
195590,meduk2/capstone/power1,4/27/2023,7:46:30,0.49,2023-04-27 07:46:30
195591,meduk2/capstone/power1,4/27/2023,7:46:31,0.53,2023-04-27 07:46:31
195592,meduk2/capstone/power1,4/27/2023,7:46:32,0.54,2023-04-27 07:46:32
195593,meduk2/capstone/power1,4/27/2023,7:46:33,0.51,2023-04-27 07:46:33
195594,meduk2/capstone/power1,4/27/2023,7:46:34,0.57,2023-04-27 07:46:34
195595,meduk2/capstone/power1,4/27/2023,7:46:35,0.58,2023-04-27 07:46:35
195596,meduk2/capstone/power1,4/27/2023,7:46:37,0.5,2023-04-27 07:46:37
195597,meduk2/capstone/power1,4/27/2023,7:46:38,0.52,2023-04-27 07:46:38
195598,meduk2/capstone/power1,4/27/2023,7:46:39,0.49,2023-04-27 07:46:39
195599,meduk2/capstone/power1,4/27/2023,7:46:40,0.49,2023-04-27 07:46:40
195600,meduk2/capstone/power1,4/27/2023,7:46:41,0.74,2023-04-27 07:46:41
195601,meduk2/capstone/power1,4/27/2023,7:46:42,0.49,2023-04-27 07:46:42
195602,meduk2/capstone/power1,4/27/2023,7:46:43,0.46,2023-04-27 07:46:43
195603,meduk2/capstone/power1,4/27/2023,7:46:44,0.54,2023-04-27 07:46:44
195604,meduk2/capstone/power1,4/27/2023,7:46:46,0.46,2023-04-27 07:46:46
195605,meduk2/capstone/power1,4/27/2023,7:46:47,0.47,2023-04-27 07:46:47
195606,meduk2/capstone/power1,4/27/2023,7:46:48,0.47,2023-04-27 07:46:48
195607,meduk2/capstone/power1,4/27/2023,7:46:49,0.46,2023-04-27 07:46:49
195608,meduk2/capstone/power1,4/27/2023,7:46:50,0.46,2023-04-27 07:46:50
195609,meduk2/capstone/power1,4/27/2023,7:46:51,0.53,2023-04-27 07:46:51
195610,meduk2/capstone/power1,4/27/2023,7:46:52,0.5,2023-04-27 07:46:52
195611,meduk2/capstone/power1,4/27/2023,7:46:54,0.49,2023-04-27 07:46:54
195612,meduk2/capstone/power1,4/27/2023,7:46:55,0.51,2023-04-27 07:46:55
195613,meduk2/capstone/power1,4/27/2023,7:46:56,0.46,2023-04-27 07:46:56
195614,meduk2/capstone/power1,4/27/2023,7:46:57,0.55,2023-04-27 07:46:57
195615,meduk2/capstone/power1,4/27/2023,7:46:58,0.5,2023-04-27 07:46:58
195616,meduk2/capstone/power1,4/27/2023,7:46:59,0.53,2023-04-27 07:46:59
195617,meduk2/capstone/power1,4/27/2023,7:47:00,0.59,2023-04-27 07:47:00
195618,meduk2/capstone/power1,4/27/2023,7:47:01,0.48,2023-04-27 07:47:01
195619,meduk2/capstone/power1,4/27/2023,7:47:03,0.5,2023-04-27 07:47:03
195620,meduk2/capstone/power1,4/27/2023,7:47:04,0.57,2023-04-27 07:47:04
195621,meduk2/capstone/power1,4/27/2023,7:47:05,0.47,2023-04-27 07:47:05
195622,meduk2/capstone/power1,4/27/2023,7:47:06,0.5,2023-04-27 07:47:06
195623,meduk2/capstone/power1,4/27/2023,7:47:07,0.43,2023-04-27 07:47:07
195624,meduk2/capstone/power1,4/27/2023,7:47:08,0.49,2023-04-27 07:47:08
195625,meduk2/capstone/power1,4/27/2023,7:47:09,0.47,2023-04-27 07:47:09
195626,meduk2/capstone/power1,4/27/2023,7:47:11,0.52,2023-04-27 07:47:11
